datetime,temp,humidity,pressure
2020-08-09 09:22:31,26.39,57.27,1003.04
2020-08-09 09:22:32,26.5,57.73,1003.03
2020-08-09 09:22:33,26.43,57.32,1003.05
2020-08-09 09:22:34,26.43,57.51,1003.04
2020-08-09 09:22:35,26.45,57.28,1003.01
2020-08-09 09:22:36,26.36,57.33,1003.02
2020-08-09 09:22:37,26.41,57.59,1003.03
2020-08-09 09:22:38,26.36,57.58,1003.05
2020-08-09 09:22:39,26.37,57.54,1003.05
2020-08-09 09:22:40,26.36,57.45,1003.04
2020-08-09 09:22:41,26.36,57.24,1003.04
2020-08-09 09:22:42,26.39,57.39,1003.04
2020-08-09 09:22:43,26.36,57.42,1003.03
2020-08-09 09:22:44,26.34,57.36,1003.03
2020-08-09 09:22:45,26.36,57.58,1003.01
2020-08-09 09:22:46,26.34,57.38,1003.02
2020-08-09 09:22:47,26.37,57.44,1003.03
2020-08-09 09:22:48,26.41,57.52,1003.02
2020-08-09 09:22:49,26.43,57.71,1003.02
2020-08-09 09:22:50,26.45,57.7,1003.04
2020-08-09 09:22:51,26.47,57.34,1003.02
2020-08-09 09:22:52,26.45,57.24,1003.04
2020-08-09 09:22:53,26.36,57.26,1003.03
2020-08-09 09:22:54,26.37,57.52,1003.03
2020-08-09 09:22:55,26.41,57.71,1003.03
2020-08-09 09:22:56,26.37,57.4,1003.02
2020-08-09 09:22:57,26.43,57.4,1002.98
2020-08-09 09:22:58,26.48,57.45,1003.03
2020-08-09 09:22:59,26.41,57.51,1003.01
2020-08-09 09:23:00,26.45,57.68,1003.02
2020-08-09 09:23:01,26.41,57.41,1003.02
2020-08-09 09:23:02,26.39,57.38,1003.01
2020-08-09 09:23:03,26.32,57.49,1003.02
2020-08-09 09:23:05,26.39,57.4,1003.03
2020-08-09 09:23:06,26.39,57.36,1002.99
2020-08-09 09:23:07,26.39,57.37,1003.02
2020-08-09 09:23:08,26.47,57.56,1003.03
2020-08-09 09:23:09,26.36,56.04,1003.03
2020-08-09 09:23:10,26.37,57.76,1003.02
2020-08-09 09:23:11,26.37,58.28,1003.02
2020-08-09 09:23:12,26.3,57.38,1003.04
2020-08-09 09:23:13,26.52,57.45,1003.07
2020-08-09 09:23:14,26.47,57.73,1003.04
2020-08-09 09:23:15,26.41,57.59,1003.02
2020-08-09 09:23:16,26.37,57.34,1003.02
2020-08-09 09:23:17,26.47,57.33,1003.03
2020-08-09 09:23:18,26.45,57.48,1003.02
2020-08-09 09:23:19,26.37,57.72,1003.04
2020-08-09 09:23:20,26.39,57.54,1003.03
2020-08-09 09:23:21,26.37,57.36,1003.05
2020-08-09 09:23:22,26.36,57.58,1003.03
2020-08-09 09:23:23,26.34,57.47,1003.04
2020-08-09 09:23:24,26.34,57.52,1003.02
2020-08-09 09:23:25,26.34,57.55,1003.04
2020-08-09 09:23:26,26.32,57.45,1003.03
2020-08-09 09:23:27,26.25,57.6,1003.05
2020-08-09 09:23:28,26.36,57.75,1003.05
2020-08-09 09:23:29,26.45,57.44,1003.02
2020-08-09 09:23:30,26.48,57.45,1003.04
2020-08-09 09:23:31,26.39,57.56,1003.04
2020-08-09 09:23:32,26.48,57.45,1003.03
2020-08-09 09:23:33,26.54,57.28,1003.03
2020-08-09 09:23:34,26.39,57.27,1003.04
2020-08-09 09:23:35,26.45,57.48,1003.07
2020-08-09 09:23:36,26.47,57.64,1003.05
2020-08-09 09:23:37,26.45,57.4,1003.05
2020-08-09 09:23:38,26.34,57.63,1003.04
2020-08-09 09:23:39,26.3,57.53,1003.05
2020-08-09 09:23:40,26.37,57.62,1003.05
2020-08-09 09:23:41,26.41,57.41,1003.07
2020-08-09 09:23:42,26.37,57.51,1003.07
2020-08-09 09:23:43,26.39,58.21,1003.07
2020-08-09 09:23:44,26.48,57.49,1003.06
2020-08-09 09:23:45,26.39,57.45,1003.04
2020-08-09 09:23:46,26.41,57.56,1003.05
2020-08-09 09:23:47,26.3,57.39,1003.07
2020-08-09 09:23:48,26.47,57.62,1003.07
2020-08-09 09:23:49,26.36,58.16,1003.05
2020-08-09 09:23:50,26.32,57.76,1003.07
2020-08-09 09:23:51,26.41,57.46,1003.04
2020-08-09 09:23:52,26.41,57.67,1003.05
2020-08-09 09:23:53,26.34,57.6,1003.08
2020-08-09 09:23:54,26.34,57.74,1003.08
2020-08-09 09:23:55,26.34,57.59,1003.08
2020-08-09 09:23:56,26.37,57.47,1003.08
2020-08-09 09:23:57,26.34,57.69,1003.04
2020-08-09 09:23:58,26.41,57.37,1003.06
2020-08-09 09:23:59,26.36,57.55,1003.08
2020-08-09 09:24:00,26.34,57.31,1003.08
2020-08-09 09:24:01,26.43,57.65,1003.05
2020-08-09 09:24:02,26.41,57.48,1003.05
2020-08-09 09:24:03,26.41,59.23,1003.06
2020-08-09 09:24:04,26.34,57.59,1003.06
2020-08-09 09:24:05,26.32,57.11,1003.06
2020-08-09 09:24:06,26.32,57.53,1003.06
2020-08-09 09:24:07,26.3,58.13,1003.05
2020-08-09 09:24:08,26.41,57.46,1003.06
2020-08-09 09:24:09,26.36,57.21,1003.05
2020-08-09 09:24:10,26.41,57.19,1003.05
2020-08-09 09:24:11,26.36,57.22,1003.04
2020-08-09 09:24:12,26.41,57.4,1003.02
2020-08-09 09:24:13,26.37,57.35,1003.04
2020-08-09 09:24:14,26.34,57.62,1003.06
2020-08-09 09:24:15,26.34,58.01,1003.08
2020-08-09 09:24:16,26.41,57.5,1003.07
2020-08-09 09:24:17,26.37,56.3,1003.06
2020-08-09 09:24:18,26.34,57.57,1003.04
2020-08-09 09:24:19,26.41,57.31,1003.05
2020-08-09 09:24:20,26.39,57.39,1003.06
2020-08-09 09:24:21,26.39,57.39,1003.05
2020-08-09 09:24:22,26.43,57.48,1003.05
2020-08-09 09:24:23,26.41,57.74,1003.07
2020-08-09 09:24:24,26.34,57.59,1003.08
2020-08-09 09:24:25,26.47,57.52,1003.07
2020-08-09 09:24:26,26.39,57.48,1003.08
2020-08-09 09:24:27,26.36,57.22,1003.06
2020-08-09 09:24:28,26.3,57.53,1003.07
2020-08-09 09:24:29,26.3,56.3,1003.05
2020-08-09 09:24:30,26.36,57.43,1002.99
2020-08-09 09:24:31,26.39,56.84,1003.05
2020-08-09 09:24:32,26.48,57.39,1003.02
2020-08-09 09:24:33,26.36,57.32,1003.03
2020-08-09 09:24:34,26.36,57.46,1003.05
2020-08-09 09:24:35,26.37,57.3,1003.03
2020-08-09 09:24:36,26.34,57.69,1003.05
2020-08-09 09:24:37,26.36,57.4,1003.08
2020-08-09 09:24:38,26.3,57.4,1003.06
2020-08-09 09:24:39,26.37,57.69,1003.06
2020-08-09 09:24:40,26.41,57.45,1003.07
2020-08-09 09:24:41,26.39,57.82,1003.06
2020-08-09 09:24:42,26.37,57.55,1003.07
2020-08-09 09:24:43,26.37,57.69,1003.07
2020-08-09 09:24:44,26.39,57.39,1003.07
2020-08-09 09:24:46,26.32,57.47,1003.06
2020-08-09 09:24:47,26.47,57.69,1003.06
2020-08-09 09:24:48,26.39,57.59,1003.0
2020-08-09 09:24:49,26.45,57.39,1003.05
2020-08-09 09:24:50,26.34,57.5,1003.08
2020-08-09 09:24:51,26.47,57.57,1003.08
2020-08-09 09:24:52,26.41,57.57,1003.06
2020-08-09 09:24:53,26.32,57.5,1003.07
2020-08-09 09:24:54,26.45,57.5,1003.04
2020-08-09 09:24:55,26.39,57.36,1003.06
2020-08-09 09:24:56,26.41,57.38,1003.04
2020-08-09 09:24:57,26.48,57.38,1003.06
2020-08-09 09:24:58,26.48,57.71,1003.08
2020-08-09 09:24:59,26.41,57.6,1003.06
2020-08-09 09:25:00,26.45,57.72,1003.05
2020-08-09 09:25:01,26.43,57.88,1003.08
2020-08-09 09:25:02,26.48,57.62,1003.05
2020-08-09 09:25:03,26.5,57.33,1003.05
2020-08-09 09:25:04,26.36,57.38,1003.06
2020-08-09 09:25:05,26.45,57.48,1003.07
2020-08-09 09:25:06,26.34,57.55,1003.05
2020-08-09 09:25:07,26.5,57.6,1003.05
2020-08-09 09:25:08,26.36,57.67,1003.08
2020-08-09 09:25:09,26.5,57.74,1003.06
2020-08-09 09:25:10,26.48,57.4,1003.05
2020-08-09 09:25:11,26.41,57.66,1003.06
2020-08-09 09:25:12,26.45,57.91,1003.07
2020-08-09 09:25:13,26.45,57.56,1003.08
2020-08-09 09:25:14,26.45,57.32,1003.06
2020-08-09 09:25:15,26.45,57.58,1003.04
2020-08-09 09:25:16,26.47,57.5,1003.05
2020-08-09 09:25:17,26.43,57.26,1003.06
2020-08-09 09:25:18,26.41,57.45,1003.05
2020-08-09 09:25:19,26.47,57.48,1003.06
2020-08-09 09:25:20,26.43,57.41,1003.05
2020-08-09 09:25:21,26.5,57.77,1003.07
2020-08-09 09:25:22,26.5,57.47,1003.07
2020-08-09 09:25:23,26.43,57.71,1003.07
2020-08-09 09:25:24,26.45,57.52,1003.08
2020-08-09 09:25:25,26.43,57.63,1003.07
2020-08-09 09:25:26,26.47,57.64,1003.06
2020-08-09 09:25:27,26.47,57.6,1003.05
2020-08-09 09:25:28,26.52,57.71,1003.06
2020-08-09 09:25:29,26.52,57.35,1003.05
2020-08-09 09:25:30,26.54,57.74,1003.06
2020-08-09 09:25:31,26.43,57.67,1003.06
2020-08-09 09:25:32,26.48,57.68,1003.06
2020-08-09 09:25:33,26.47,57.7,1003.07
2020-08-09 09:25:34,26.56,57.71,1003.07
2020-08-09 09:25:35,26.52,57.52,1003.06
2020-08-09 09:25:36,26.45,57.53,1003.07
2020-08-09 09:25:37,26.5,57.43,1003.08
2020-08-09 09:25:38,26.45,57.47,1003.06
2020-08-09 09:25:39,26.45,57.61,1003.06
2020-08-09 09:25:40,26.39,57.47,1003.02
2020-08-09 09:25:41,26.36,57.36,1003.07
2020-08-09 09:25:42,26.52,57.59,1003.04
2020-08-09 09:25:43,26.45,57.71,1003.06
2020-08-09 09:25:44,26.48,57.67,1003.05
2020-08-09 09:25:45,26.37,57.29,1003.06
2020-08-09 09:25:46,26.48,57.28,1003.06
2020-08-09 09:25:47,26.52,57.44,1003.03
2020-08-09 09:25:48,26.36,57.59,1003.06
2020-08-09 09:25:49,26.41,57.76,1003.05
2020-08-09 09:25:50,26.5,57.73,1003.06
2020-08-09 09:25:51,26.5,57.53,1003.03
2020-08-09 09:25:52,26.37,57.41,1003.04
2020-08-09 09:25:53,26.54,57.65,1003.06
2020-08-09 09:25:54,26.47,57.6,1003.05
2020-08-09 09:25:55,26.43,57.43,1003.04
2020-08-09 09:25:56,26.52,57.6,1003.05
2020-08-09 09:25:57,26.41,57.35,1003.05
2020-08-09 09:25:58,26.36,57.73,1003.06
2020-08-09 09:25:59,26.41,57.71,1003.05
2020-08-09 09:26:00,26.47,57.65,1003.01
2020-08-09 09:26:01,26.63,57.46,1002.99
2020-08-09 09:26:02,26.45,57.64,1002.98
2020-08-09 09:26:03,26.36,57.66,1003.01
2020-08-09 09:26:04,26.47,57.65,1003.02
2020-08-09 09:26:05,26.41,57.28,1003.04
2020-08-09 09:26:06,26.52,57.58,1003.04
2020-08-09 09:26:07,26.45,57.43,1003.08
2020-08-09 09:26:08,26.41,57.31,1003.06
2020-08-09 09:26:09,26.48,57.45,1003.06
2020-08-09 09:26:10,26.54,57.77,1003.05
2020-08-09 09:26:11,26.32,57.35,1003.04
2020-08-09 09:26:12,26.47,57.53,1003.08
2020-08-09 09:26:13,26.45,57.36,1003.08
2020-08-09 09:26:14,26.47,57.6,1003.04
2020-08-09 09:26:15,26.47,57.75,1003.06
2020-08-09 09:26:16,26.37,57.59,1003.05
2020-08-09 09:26:17,26.58,57.85,1003.05
2020-08-09 09:26:18,26.41,57.66,1003.06
2020-08-09 09:26:19,26.43,57.39,1003.07
2020-08-09 09:26:20,26.45,57.73,1003.04
2020-08-09 09:26:21,26.48,57.5,1003.05
2020-08-09 09:26:22,26.45,57.37,1003.04
2020-08-09 09:26:23,26.5,58.52,1003.05
2020-08-09 09:26:24,26.48,57.6,1003.06
2020-08-09 09:26:25,26.52,56.62,1003.05
2020-08-09 09:26:27,26.58,57.5,1003.05
2020-08-09 09:26:28,26.54,58.32,1003.05
2020-08-09 09:26:29,26.47,57.44,1003.05
2020-08-09 09:26:30,26.56,57.53,1003.07
2020-08-09 09:26:31,26.56,57.57,1003.05
2020-08-09 09:26:32,26.43,57.52,1003.06
2020-08-09 09:26:33,26.45,57.37,1003.04
2020-08-09 09:26:34,26.34,57.59,1003.05
2020-08-09 09:26:35,26.47,57.39,1003.08
2020-08-09 09:26:36,26.56,57.79,1003.07
2020-08-09 09:26:37,26.47,57.5,1003.06
2020-08-09 09:26:38,26.52,57.58,1003.05
2020-08-09 09:26:39,26.45,57.65,1003.05
2020-08-09 09:26:40,26.5,57.54,1003.06
2020-08-09 09:26:41,26.45,57.53,1003.05
2020-08-09 09:26:42,26.39,57.74,1003.0
2020-08-09 09:26:43,26.39,57.73,1002.98
2020-08-09 09:26:44,26.47,57.8,1003.03
2020-08-09 09:26:45,26.43,57.39,1003.07
2020-08-09 09:26:46,26.47,57.52,1003.08
2020-08-09 09:26:47,26.45,57.65,1003.05
2020-08-09 09:26:48,26.48,57.28,1003.05
2020-08-09 09:26:49,26.43,57.74,1003.04
2020-08-09 09:26:50,26.48,57.74,1003.04
2020-08-09 09:26:51,26.48,57.53,1003.06
2020-08-09 09:26:52,26.41,57.68,1003.07
2020-08-09 09:26:53,26.48,57.64,1003.06
2020-08-09 09:26:54,26.52,57.59,1003.07
2020-08-09 09:26:55,26.5,57.56,1003.05
2020-08-09 09:26:56,26.43,57.65,1003.01
2020-08-09 09:26:57,26.58,57.78,1003.02
2020-08-09 09:26:58,26.45,57.58,1003.04
2020-08-09 09:26:59,26.48,57.65,1003.04
2020-08-09 09:27:00,26.41,57.72,1003.03
2020-08-09 09:27:01,26.48,57.54,1002.98
2020-08-09 09:27:02,26.5,57.49,1003.01
2020-08-09 09:27:03,26.52,57.92,1003.0
2020-08-09 09:27:04,26.43,57.63,1003.06
2020-08-09 09:27:05,26.52,57.68,1003.03
2020-08-09 09:27:06,26.54,57.67,1003.05
2020-08-09 09:27:07,26.45,57.66,1003.05
2020-08-09 09:27:08,26.54,57.57,1003.05
2020-08-09 09:27:09,26.45,57.64,1003.06
2020-08-09 09:27:10,26.45,57.61,1003.07
2020-08-09 09:27:11,26.52,57.44,1003.08
2020-08-09 09:27:12,26.52,57.58,1003.09
2020-08-09 09:27:13,26.56,57.63,1003.07
2020-08-09 09:27:14,26.45,57.63,1003.08
2020-08-09 09:27:15,26.45,57.6,1003.07
2020-08-09 09:27:16,26.47,57.71,1003.08
2020-08-09 09:27:17,26.5,57.53,1003.07
2020-08-09 09:27:18,26.48,57.69,1003.05
2020-08-09 09:27:19,26.58,57.82,1003.04
2020-08-09 09:27:20,26.52,57.63,1003.02
2020-08-09 09:27:21,26.47,57.71,1003.06
2020-08-09 09:27:22,26.5,57.58,1003.06
2020-08-09 09:27:23,26.39,57.54,1003.06
2020-08-09 09:27:24,26.41,57.81,1003.06
2020-08-09 09:27:25,26.67,57.5,1003.05
2020-08-09 09:27:26,26.52,57.55,1003.06
2020-08-09 09:27:27,26.68,57.65,1003.06
2020-08-09 09:27:28,26.59,57.5,1003.05
2020-08-09 09:27:29,26.45,57.84,1003.06
2020-08-09 09:27:30,26.47,57.66,1003.06
2020-08-09 09:27:31,26.43,57.68,1003.06
2020-08-09 09:27:32,26.56,57.85,1003.09
2020-08-09 09:27:33,26.54,57.52,1003.06
2020-08-09 09:27:34,26.48,57.72,1003.07
2020-08-09 09:27:35,26.43,57.54,1003.06
2020-08-09 09:27:36,26.5,57.82,1003.04
2020-08-09 09:27:37,26.52,57.53,1003.04
2020-08-09 09:27:38,26.5,57.64,1003.07
2020-08-09 09:27:39,26.43,57.8,1003.04
2020-08-09 09:27:40,26.47,57.83,1003.04
2020-08-09 09:27:41,26.45,57.7,1003.07
2020-08-09 09:27:42,26.45,57.51,1003.07
2020-08-09 09:27:43,26.47,57.46,1003.06
2020-08-09 09:27:44,26.58,57.83,1003.05
2020-08-09 09:27:45,26.45,57.58,1003.07
2020-08-09 09:27:46,26.37,57.4,1003.04
2020-08-09 09:27:47,26.58,57.61,1003.06
2020-08-09 09:27:48,26.5,57.79,1003.05
2020-08-09 09:27:49,26.45,57.53,1003.04
2020-08-09 09:27:50,26.47,57.7,1003.04
2020-08-09 09:27:51,26.47,57.6,1003.04
2020-08-09 09:27:52,26.48,57.6,1003.05
2020-08-09 09:27:53,26.47,57.73,1003.04
2020-08-09 09:27:54,26.41,57.52,1003.05
2020-08-09 09:27:55,26.45,57.58,1003.03
2020-08-09 09:27:56,26.68,57.57,1003.02
2020-08-09 09:27:57,26.39,57.72,1003.03
2020-08-09 09:27:58,26.5,57.56,1003.04
2020-08-09 09:27:59,26.54,57.74,1003.04
2020-08-09 09:28:00,26.39,57.44,1003.06
2020-08-09 09:28:01,26.5,57.58,1003.05
2020-08-09 09:28:02,26.58,57.72,1003.06
2020-08-09 09:28:03,26.41,57.58,1003.07
2020-08-09 09:28:04,26.5,57.63,1003.05
2020-08-09 09:28:05,26.68,57.72,1003.04
2020-08-09 09:28:06,26.43,57.64,1003.04
2020-08-09 09:28:07,26.52,57.71,1003.06
2020-08-09 09:28:09,26.56,57.83,1003.05
2020-08-09 09:28:10,26.58,57.14,1003.04
2020-08-09 09:28:11,26.45,57.71,1003.05
2020-08-09 09:28:12,26.52,56.56,1003.06
2020-08-09 09:28:13,26.45,57.93,1003.05
2020-08-09 09:28:14,26.36,57.5,1003.04
2020-08-09 09:28:15,26.47,57.55,1003.03
2020-08-09 09:28:16,26.47,57.7,1003.03
2020-08-09 09:28:17,26.52,57.66,1003.03
2020-08-09 09:28:18,26.58,57.45,1003.04
2020-08-09 09:28:19,26.54,57.78,1003.05
2020-08-09 09:28:20,26.63,57.74,1003.04
2020-08-09 09:28:21,26.63,57.66,1003.04
2020-08-09 09:28:22,26.5,57.6,1003.04
2020-08-09 09:28:23,26.48,57.55,1003.02
2020-08-09 09:28:24,26.48,57.58,1003.03
2020-08-09 09:28:25,26.59,57.58,1003.02
2020-08-09 09:28:26,26.52,57.83,1003.04
2020-08-09 09:28:27,26.39,57.54,1003.03
2020-08-09 09:28:28,26.52,57.46,1003.04
2020-08-09 09:28:29,26.39,57.52,1003.02
2020-08-09 09:28:30,26.58,57.79,1003.03
2020-08-09 09:28:31,26.48,57.5,1003.03
2020-08-09 09:28:32,26.5,57.74,1003.03
2020-08-09 09:28:33,26.5,57.75,1003.07
2020-08-09 09:28:34,26.41,57.65,1003.05
2020-08-09 09:28:35,26.63,57.68,1003.03
2020-08-09 09:28:36,26.5,57.71,1003.04
2020-08-09 09:28:37,26.54,57.75,1003.05
2020-08-09 09:28:38,26.59,57.9,1003.01
2020-08-09 09:28:39,26.54,57.76,1003.04
2020-08-09 09:28:40,26.43,57.62,1003.04
2020-08-09 09:28:41,26.54,57.79,1003.03
2020-08-09 09:28:42,26.45,57.76,1003.02
2020-08-09 09:28:43,26.54,57.58,1003.01
2020-08-09 09:28:44,26.47,57.63,1003.03
2020-08-09 09:28:45,26.52,57.68,1003.05
2020-08-09 09:28:46,26.48,57.73,1003.03
2020-08-09 09:28:47,26.54,57.67,1003.04
2020-08-09 09:28:48,26.37,57.52,1003.03
2020-08-09 09:28:49,26.47,57.87,1003.05
2020-08-09 09:28:50,26.39,57.85,1003.05
2020-08-09 09:28:51,26.52,57.6,1003.05
2020-08-09 09:28:52,26.47,57.96,1003.08
2020-08-09 09:28:53,26.52,57.81,1003.05
2020-08-09 09:28:54,26.47,57.82,1003.03
2020-08-09 09:28:55,26.41,57.66,1003.05
2020-08-09 09:28:56,26.41,57.88,1003.04
2020-08-09 09:28:57,26.5,57.66,1003.07
2020-08-09 09:28:58,26.48,57.75,1003.04
2020-08-09 09:28:59,26.39,57.77,1003.04
2020-08-09 09:29:00,26.41,57.44,1003.0
2020-08-09 09:29:01,26.47,57.57,1003.05
2020-08-09 09:29:02,26.45,57.72,1003.06
2020-08-09 09:29:03,26.48,57.69,1003.04
2020-08-09 09:29:04,26.54,57.69,1003.01
2020-08-09 09:29:05,26.48,57.6,1003.04
2020-08-09 09:29:06,26.41,57.5,1003.04
2020-08-09 09:29:07,26.47,57.54,1003.04
2020-08-09 09:29:08,26.5,57.98,1003.03
2020-08-09 09:29:09,26.43,57.73,1003.01
2020-08-09 09:29:10,26.39,57.59,1003.0
2020-08-09 09:29:11,26.39,57.44,1003.01
2020-08-09 09:29:12,26.47,57.77,1003.02
2020-08-09 09:29:13,26.48,57.68,1002.99
2020-08-09 09:29:14,26.45,57.79,1003.03
2020-08-09 09:29:15,26.56,57.6,1003.02
2020-08-09 09:29:16,26.54,57.75,1003.03
2020-08-09 09:29:17,26.5,57.61,1003.02
2020-08-09 09:29:18,26.37,57.64,1002.99
2020-08-09 09:29:19,26.45,57.61,1003.02
2020-08-09 09:29:20,26.47,57.55,1003.04
2020-08-09 09:29:21,26.52,57.77,1003.04
2020-08-09 09:29:22,26.45,57.78,1003.01
2020-08-09 09:29:23,26.48,57.64,1003.02
2020-08-09 09:29:24,26.37,57.4,1003.03
2020-08-09 09:29:25,26.5,57.63,1003.03
2020-08-09 09:29:26,26.43,57.72,1003.04
2020-08-09 09:29:27,26.43,57.7,1003.02
2020-08-09 09:29:28,26.5,57.74,1003.01
2020-08-09 09:29:29,26.39,57.82,1003.02
2020-08-09 09:29:30,26.48,57.58,1003.04
2020-08-09 09:29:31,26.48,57.58,1003.04
2020-08-09 09:29:32,26.41,57.51,1003.05
2020-08-09 09:29:33,26.5,57.77,1003.03
2020-08-09 09:29:34,26.47,57.66,1003.04
2020-08-09 09:29:35,26.41,57.34,1003.04
2020-08-09 09:29:36,26.39,57.49,1003.08
2020-08-09 09:29:37,26.39,57.78,1003.05
2020-08-09 09:29:38,26.56,57.6,1003.04
2020-08-09 09:29:39,26.52,57.79,1003.04
2020-08-09 09:29:40,26.5,57.79,1003.02
2020-08-09 09:29:41,26.58,57.58,1003.06
2020-08-09 09:29:42,26.45,57.75,1003.04
2020-08-09 09:29:43,26.59,56.39,1003.04
2020-08-09 09:29:44,26.47,57.85,1003.04
2020-08-09 09:29:45,26.47,57.26,1003.01
2020-08-09 09:29:46,26.48,57.74,1002.99
2020-08-09 09:29:47,26.41,58.58,1003.02
2020-08-09 09:29:48,26.45,57.62,1003.05
2020-08-09 09:29:49,26.5,57.69,1003.03
2020-08-09 09:29:51,26.5,57.75,1003.03
2020-08-09 09:29:52,26.43,56.79,1003.04
2020-08-09 09:29:53,26.47,57.53,1003.02
2020-08-09 09:29:54,26.47,57.76,1003.04
2020-08-09 09:29:55,26.45,58.05,1003.05
2020-08-09 09:29:56,26.58,57.73,1003.02
2020-08-09 09:29:57,26.59,57.88,1003.02
2020-08-09 09:29:58,26.45,57.84,1003.03
2020-08-09 09:29:59,26.36,57.71,1003.06
2020-08-09 09:30:00,26.32,57.64,1003.03
2020-08-09 09:30:01,26.47,58.09,1003.05
2020-08-09 09:30:02,26.43,57.68,1003.05
2020-08-09 09:30:03,26.48,57.55,1003.01
2020-08-09 09:30:04,26.52,57.69,1003.02
2020-08-09 09:30:05,26.43,57.75,1003.0
2020-08-09 09:30:06,26.43,57.95,1003.02
2020-08-09 09:30:07,26.37,57.54,1002.99
2020-08-09 09:30:08,26.45,57.98,1003.0
2020-08-09 09:30:09,26.39,57.64,1003.01
2020-08-09 09:30:10,26.48,57.59,1003.0
2020-08-09 09:30:11,26.5,57.81,1003.0
2020-08-09 09:30:12,26.47,57.78,1002.99
2020-08-09 09:30:13,26.52,57.74,1003.0
2020-08-09 09:30:14,26.41,57.67,1002.98
2020-08-09 09:30:15,26.45,57.56,1002.98
2020-08-09 09:30:16,26.47,57.77,1002.97
2020-08-09 09:30:17,26.48,57.54,1002.96
2020-08-09 09:30:18,26.5,57.87,1003.0
2020-08-09 09:30:19,26.5,57.88,1003.03
2020-08-09 09:30:20,26.5,57.61,1003.01
2020-08-09 09:30:21,26.5,57.58,1003.0
2020-08-09 09:30:22,26.52,57.77,1003.0
2020-08-09 09:30:23,26.48,57.39,1003.0
2020-08-09 09:30:24,26.45,57.85,1003.0
2020-08-09 09:30:25,26.54,57.58,1002.98
2020-08-09 09:30:26,26.45,57.77,1002.97
2020-08-09 09:30:27,26.48,57.69,1003.01
2020-08-09 09:30:28,26.41,57.68,1003.01
2020-08-09 09:30:29,26.45,57.63,1003.01
2020-08-09 09:30:30,26.52,57.52,1002.98
2020-08-09 09:30:31,26.39,57.7,1003.03
2020-08-09 09:30:32,26.5,57.69,1003.0
2020-08-09 09:30:33,26.48,57.84,1002.99
2020-08-09 09:30:34,26.41,57.73,1002.99
2020-08-09 09:30:35,26.48,57.59,1003.02
2020-08-09 09:30:36,26.47,57.67,1002.99
2020-08-09 09:30:37,26.54,57.4,1002.99
2020-08-09 09:30:38,26.5,57.76,1002.97
2020-08-09 09:30:39,26.5,57.54,1003.01
2020-08-09 09:30:40,26.39,57.62,1002.98
2020-08-09 09:30:41,26.45,57.92,1002.96
2020-08-09 09:30:42,26.48,57.8,1002.97
2020-08-09 09:30:43,26.54,57.63,1003.01
2020-08-09 09:30:44,26.43,57.81,1003.01
2020-08-09 09:30:45,26.41,59.27,1002.98
2020-08-09 09:30:46,26.45,57.74,1003.01
2020-08-09 09:30:47,26.45,58.6,1002.98
2020-08-09 09:30:48,26.48,57.77,1002.98
2020-08-09 09:30:49,26.41,58.43,1002.99
2020-08-09 09:30:50,26.56,57.71,1002.98
2020-08-09 09:30:51,26.39,59.13,1003.01
2020-08-09 09:30:52,26.47,57.63,1002.97
2020-08-09 09:30:53,26.5,57.53,1002.98
2020-08-09 09:30:54,26.47,57.69,1002.99
2020-08-09 09:30:55,26.47,57.77,1002.99
2020-08-09 09:30:56,26.47,57.65,1002.99
2020-08-09 09:30:57,26.63,57.99,1002.96
2020-08-09 09:30:58,26.32,57.65,1002.98
2020-08-09 09:30:59,26.43,57.81,1003.0
2020-08-09 09:31:00,26.58,57.44,1002.99
2020-08-09 09:31:01,26.5,57.61,1002.98
2020-08-09 09:31:02,26.56,57.52,1003.0
2020-08-09 09:31:03,26.45,57.69,1003.0
2020-08-09 09:31:04,26.45,57.53,1002.99
2020-08-09 09:31:05,26.56,57.49,1003.0
2020-08-09 09:31:06,26.59,56.89,1003.03
2020-08-09 09:31:07,26.59,57.77,1003.03
2020-08-09 09:31:08,26.58,57.45,1003.01
2020-08-09 09:31:09,26.54,57.45,1003.0
2020-08-09 09:31:10,26.5,57.63,1003.03
2020-08-09 09:31:11,26.5,57.83,1002.99
2020-08-09 09:31:12,26.54,57.89,1002.97
2020-08-09 09:31:13,26.59,57.5,1002.96
2020-08-09 09:31:14,26.54,57.71,1003.0
2020-08-09 09:31:15,26.56,57.75,1002.99
2020-08-09 09:31:16,26.56,57.61,1003.01
2020-08-09 09:31:17,26.43,57.71,1003.0
2020-08-09 09:31:18,26.52,57.73,1003.0
2020-08-09 09:31:19,26.39,57.48,1003.0
2020-08-09 09:31:20,26.45,57.71,1002.99
2020-08-09 09:31:21,26.47,57.79,1003.0
2020-08-09 09:31:22,26.39,57.31,1003.02
2020-08-09 09:31:23,26.5,57.57,1002.99
2020-08-09 09:31:24,26.56,57.36,1003.02
2020-08-09 09:31:25,26.54,57.76,1003.02
2020-08-09 09:31:26,26.5,57.46,1003.01
2020-08-09 09:31:27,26.54,57.69,1003.01
2020-08-09 09:31:28,26.48,57.85,1003.01
2020-08-09 09:31:29,26.56,57.66,1003.03
2020-08-09 09:31:30,26.59,57.8,1003.04
2020-08-09 09:31:31,26.48,57.6,1003.0
2020-08-09 09:31:32,26.58,57.49,1003.0
